#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/cemu/RNGDumpAll.bin|  2.09e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
          sts_serial|   7|    100000|     100|0.61366509|  PASSED  
          sts_serial|   7|    100000|     100|0.45424953|  PASSED  
          sts_serial|   8|    100000|     100|0.56220306|  PASSED  
          sts_serial|   8|    100000|     100|0.75980726|  PASSED  
          sts_serial|   9|    100000|     100|0.71320202|  PASSED  
          sts_serial|   9|    100000|     100|0.94332946|  PASSED  
          sts_serial|  10|    100000|     100|0.42591984|  PASSED  
          sts_serial|  10|    100000|     100|0.87321931|  PASSED  
          sts_serial|  11|    100000|     100|0.58974034|  PASSED  
          sts_serial|  11|    100000|     100|0.35252137|  PASSED  
          sts_serial|  12|    100000|     100|0.18887079|  PASSED  
          sts_serial|  12|    100000|     100|0.66906910|  PASSED  
          sts_serial|  13|    100000|     100|0.64490030|  PASSED  
          sts_serial|  13|    100000|     100|0.38649578|  PASSED  
          sts_serial|  14|    100000|     100|0.39112078|  PASSED  
          sts_serial|  14|    100000|     100|0.92851115|  PASSED  
          sts_serial|  15|    100000|     100|0.49925147|  PASSED  
          sts_serial|  15|    100000|     100|0.97166872|  PASSED  
          sts_serial|  16|    100000|     100|0.80121228|  PASSED  
          sts_serial|  16|    100000|     100|0.37556112|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.16048847|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.27845167|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.52497945|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.23171748|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.84620682|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.04061645|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.99925858|   WEAK   
         rgb_bitdist|   8|    100000|     100|0.31013854|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.28385351|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.85551744|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.79883640|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.92374493|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.17152356|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.85145683|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.79970685|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.31354493|  PASSED  
    rgb_permutations|   2|    100000|     100|0.01114101|  PASSED  
    rgb_permutations|   3|    100000|     100|0.47309511|  PASSED  
    rgb_permutations|   4|    100000|     100|0.97382739|  PASSED  
    rgb_permutations|   5|    100000|     100|0.90323149|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.41386947|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.50664793|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.92428765|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.95971491|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.90919028|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.14635479|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.69283377|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.67496999|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.07549851|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.46719862|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.08336492|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.24420225|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.95622793|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.99949615|   WEAK   
      rgb_lagged_sum|  14|   1000000|     100|0.32071904|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.18924919|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.95542901|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.20017770|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.19957052|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.53857328|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.64988820|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.93061539|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.58866603|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.71756196|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.53924362|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.47226510|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.79936095|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.85552897|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.98571066|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.77854148|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.26729619|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.18367901|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.63921575|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.03466651|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.36334406|  PASSED  
             dab_dct| 256|     50000|       1|0.22286382|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.84426571|  PASSED  
        dab_filltree|  32|  15000000|       1|0.34440092|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.35906485|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.97097330|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.26325958|  PASSED  
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/cemu/RNGDumpAll.bin|  2.10e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.55052320|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.30046009|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.09157491|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.50853628|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.74912478|  PASSED  
        diehard_opso|   0|   2097152|     100|0.00552982|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.60006951|  PASSED  
         diehard_dna|   0|   2097152|     100|0.00134512|   WEAK   
diehard_count_1s_str|   0|    256000|     100|0.44962920|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.25478316|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.33358085|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.12967002|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.82085444|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.09939780|  PASSED  
        diehard_sums|   0|       100|     100|0.00819607|  PASSED  
        diehard_runs|   0|    100000|     100|0.57766935|  PASSED  
        diehard_runs|   0|    100000|     100|0.05878863|  PASSED  
       diehard_craps|   0|    200000|     100|0.11119394|  PASSED  
       diehard_craps|   0|    200000|     100|0.28329542|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.61583039|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.77197085|  PASSED  
         sts_monobit|   1|    100000|     100|0.56952020|  PASSED  
            sts_runs|   2|    100000|     100|0.30973327|  PASSED  
          sts_serial|   1|    100000|     100|0.84849765|  PASSED  
          sts_serial|   2|    100000|     100|0.41881316|  PASSED  
          sts_serial|   3|    100000|     100|0.59935317|  PASSED  
          sts_serial|   3|    100000|     100|0.60377053|  PASSED  
          sts_serial|   4|    100000|     100|0.03128298|  PASSED  
          sts_serial|   4|    100000|     100|0.22510901|  PASSED  
          sts_serial|   5|    100000|     100|0.00972019|  PASSED  
          sts_serial|   5|    100000|     100|0.14557243|  PASSED  
          sts_serial|   6|    100000|     100|0.36573426|  PASSED  
          sts_serial|   6|    100000|     100|0.43919267|  PASSED  
          sts_serial|   7|    100000|     100|0.17784785|  PASSED  
