#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/revC/RNGDumpAll.bin|  1.74e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
          sts_serial|   2|    100000|     100|0.13857820|  PASSED  
          sts_serial|   3|    100000|     100|0.41428114|  PASSED  
          sts_serial|   3|    100000|     100|0.22755833|  PASSED  
          sts_serial|   4|    100000|     100|0.84733745|  PASSED  
          sts_serial|   4|    100000|     100|0.97848230|  PASSED  
          sts_serial|   5|    100000|     100|0.49611383|  PASSED  
          sts_serial|   5|    100000|     100|0.55306865|  PASSED  
          sts_serial|   6|    100000|     100|0.99758776|   WEAK   
          sts_serial|   6|    100000|     100|0.90572131|  PASSED  
          sts_serial|   7|    100000|     100|0.91779872|  PASSED  
          sts_serial|   7|    100000|     100|0.35686127|  PASSED  
          sts_serial|   8|    100000|     100|0.99594651|   WEAK   
          sts_serial|   8|    100000|     100|0.91712554|  PASSED  
          sts_serial|   9|    100000|     100|0.56523021|  PASSED  
          sts_serial|   9|    100000|     100|0.18244807|  PASSED  
          sts_serial|  10|    100000|     100|0.64048953|  PASSED  
          sts_serial|  10|    100000|     100|0.80023596|  PASSED  
          sts_serial|  11|    100000|     100|0.64925563|  PASSED  
          sts_serial|  11|    100000|     100|0.22586994|  PASSED  
          sts_serial|  12|    100000|     100|0.31556143|  PASSED  
          sts_serial|  12|    100000|     100|0.79251136|  PASSED  
          sts_serial|  13|    100000|     100|0.75653734|  PASSED  
          sts_serial|  13|    100000|     100|0.88782269|  PASSED  
          sts_serial|  14|    100000|     100|0.23465246|  PASSED  
          sts_serial|  14|    100000|     100|0.39259974|  PASSED  
          sts_serial|  15|    100000|     100|0.33427705|  PASSED  
          sts_serial|  15|    100000|     100|0.53803342|  PASSED  
          sts_serial|  16|    100000|     100|0.03670607|  PASSED  
          sts_serial|  16|    100000|     100|0.05801237|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.27853063|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.01859055|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.88324397|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.87312057|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.36770798|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.97586323|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.69344786|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.81385533|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.43293498|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.84569226|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.87076310|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.92453047|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.68382725|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.34075675|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.98323724|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.07561275|  PASSED  
    rgb_permutations|   2|    100000|     100|0.34071975|  PASSED  
    rgb_permutations|   3|    100000|     100|0.99801369|   WEAK   
    rgb_permutations|   4|    100000|     100|0.86789304|  PASSED  
    rgb_permutations|   5|    100000|     100|0.79843405|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.22996134|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.22640806|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.76395020|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.99177880|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.12444224|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.98420479|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.14510865|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.09156430|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.98541511|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.11370391|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.74208395|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.99911282|   WEAK   
      rgb_lagged_sum|  12|   1000000|     100|0.15919141|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.72640055|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.22593352|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.49389426|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.83583660|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.06820632|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.07406798|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.22399813|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.03742517|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.99268135|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.41535759|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.89322230|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.72828539|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.21900801|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.66219713|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.60829148|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.82716142|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.55743426|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.97373727|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.92980827|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.01141221|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.03969481|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.43314669|  PASSED  
             dab_dct| 256|     50000|       1|0.48548349|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.75244003|  PASSED  
        dab_filltree|  32|  15000000|       1|0.04300138|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.57482309|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.11286289|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.79229774|  PASSED  
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/revC/RNGDumpAll.bin|  1.40e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.57470271|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.00469360|   WEAK   
  diehard_rank_32x32|   0|     40000|     100|0.95840221|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.88746644|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.68303226|  PASSED  
        diehard_opso|   0|   2097152|     100|0.71332708|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.08707342|  PASSED  
         diehard_dna|   0|   2097152|     100|0.28334582|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.26818643|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.66132607|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.68814384|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.23952939|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.51021240|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.38485052|  PASSED  
        diehard_sums|   0|       100|     100|0.00119089|   WEAK   
        diehard_runs|   0|    100000|     100|0.70706621|  PASSED  
        diehard_runs|   0|    100000|     100|0.57889377|  PASSED  
       diehard_craps|   0|    200000|     100|0.94313753|  PASSED  
       diehard_craps|   0|    200000|     100|0.20958454|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.18542817|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.03147045|  PASSED  
         sts_monobit|   1|    100000|     100|0.99785164|   WEAK   
            sts_runs|   2|    100000|     100|0.43305693|  PASSED  
          sts_serial|   1|    100000|     100|0.68337189|  PASSED  
          sts_serial|   2|    100000|     100|0.92634810|  PASSED  
          sts_serial|   3|    100000|     100|0.50988391|  PASSED  
          sts_serial|   3|    100000|     100|0.99594455|   WEAK   
          sts_serial|   4|    100000|     100|0.07399313|  PASSED  
          sts_serial|   4|    100000|     100|0.44700851|  PASSED  
          sts_serial|   5|    100000|     100|0.91929994|  PASSED  
          sts_serial|   5|    100000|     100|0.80261191|  PASSED  
          sts_serial|   6|    100000|     100|0.73422586|  PASSED  
          sts_serial|   6|    100000|     100|0.96861442|  PASSED  
          sts_serial|   7|    100000|     100|0.81704954|  PASSED  
          sts_serial|   7|    100000|     100|0.60074611|  PASSED  
          sts_serial|   8|    100000|     100|0.85309412|  PASSED  
          sts_serial|   8|    100000|     100|0.55819860|  PASSED  
          sts_serial|   9|    100000|     100|0.44182857|  PASSED  
          sts_serial|   9|    100000|     100|0.47349378|  PASSED  
          sts_serial|  10|    100000|     100|0.81666429|  PASSED  
          sts_serial|  10|    100000|     100|0.38869530|  PASSED  
          sts_serial|  11|    100000|     100|0.95254961|  PASSED  
          sts_serial|  11|    100000|     100|0.80382071|  PASSED  
          sts_serial|  12|    100000|     100|0.74957382|  PASSED  
          sts_serial|  12|    100000|     100|0.70609468|  PASSED  
          sts_serial|  13|    100000|     100|0.58279515|  PASSED  
          sts_serial|  13|    100000|     100|0.67954707|  PASSED  
          sts_serial|  14|    100000|     100|0.64237232|  PASSED  
          sts_serial|  14|    100000|     100|0.75542808|  PASSED  
          sts_serial|  15|    100000|     100|0.91413657|  PASSED  
          sts_serial|  15|    100000|     100|0.81683016|  PASSED  
          sts_serial|  16|    100000|     100|0.98945905|  PASSED  
          sts_serial|  16|    100000|     100|0.73518666|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.76078157|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.81317936|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.66593566|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.01061777|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.86543546|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.34674060|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.53781293|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.58882430|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.18275697|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.64810336|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.05707797|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.76506692|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.91001403|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.37710005|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.61557484|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.08951129|  PASSED  
    rgb_permutations|   2|    100000|     100|0.80280177|  PASSED  
    rgb_permutations|   3|    100000|     100|0.86649488|  PASSED  
    rgb_permutations|   4|    100000|     100|0.38312778|  PASSED  
    rgb_permutations|   5|    100000|     100|0.29065647|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.31872261|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.34997832|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.83451760|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.36287501|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.34204434|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.18645042|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.90460879|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.48278070|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.58901755|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.99805558|   WEAK   
      rgb_lagged_sum|  10|   1000000|     100|0.07124807|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.00742860|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.99998435|   WEAK   
      rgb_lagged_sum|  13|   1000000|     100|0.04241175|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.97998205|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.24217113|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.48043318|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.62868072|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.28488640|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.26367183|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.34020883|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.87694345|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.99628488|   WEAK   
      rgb_lagged_sum|  23|   1000000|     100|0.58562202|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.76915702|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.64155118|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.48674289|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.82364356|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.33967581|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.94488444|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.36328971|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.03106254|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.99946231|   WEAK   
     rgb_kstest_test|   0|     10000|    1000|0.01339405|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.12176371|  PASSED  
             dab_dct| 256|     50000|       1|0.19884357|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.27065988|  PASSED  
        dab_filltree|  32|  15000000|       1|0.59759837|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.92620762|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.94303479|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.43174560|  PASSED  
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/revC/RNGDumpAll.bin|  1.43e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.97194371|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.03568504|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.89581358|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.59157909|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.55484031|  PASSED  
        diehard_opso|   0|   2097152|     100|0.57201842|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.84687050|  PASSED  
         diehard_dna|   0|   2097152|     100|0.17292420|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.96287609|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.91157124|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.70977074|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.99948851|   WEAK   
    diehard_3dsphere|   3|      4000|     100|0.44896946|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.30872547|  PASSED  
        diehard_sums|   0|       100|     100|0.11802987|  PASSED  
        diehard_runs|   0|    100000|     100|0.71765903|  PASSED  
        diehard_runs|   0|    100000|     100|0.85820545|  PASSED  
       diehard_craps|   0|    200000|     100|0.81556979|  PASSED  
       diehard_craps|   0|    200000|     100|0.43614456|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.33890973|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.99552354|   WEAK   
         sts_monobit|   1|    100000|     100|0.60561804|  PASSED  
            sts_runs|   2|    100000|     100|0.30968075|  PASSED  
          sts_serial|   1|    100000|     100|0.42014462|  PASSED  
          sts_serial|   2|    100000|     100|0.94205951|  PASSED  
          sts_serial|   3|    100000|     100|0.26598632|  PASSED  
          sts_serial|   3|    100000|     100|0.61690950|  PASSED  
          sts_serial|   4|    100000|     100|0.59001105|  PASSED  
          sts_serial|   4|    100000|     100|0.37678228|  PASSED  
          sts_serial|   5|    100000|     100|0.71699615|  PASSED  
          sts_serial|   5|    100000|     100|0.95665486|  PASSED  
          sts_serial|   6|    100000|     100|0.63546019|  PASSED  
          sts_serial|   6|    100000|     100|0.49252718|  PASSED  
          sts_serial|   7|    100000|     100|0.75852526|  PASSED  
          sts_serial|   7|    100000|     100|0.98105723|  PASSED  
          sts_serial|   8|    100000|     100|0.76925237|  PASSED  
          sts_serial|   8|    100000|     100|0.53998137|  PASSED  
          sts_serial|   9|    100000|     100|0.59322966|  PASSED  
          sts_serial|   9|    100000|     100|0.75779783|  PASSED  
          sts_serial|  10|    100000|     100|0.92798655|  PASSED  
          sts_serial|  10|    100000|     100|0.71563157|  PASSED  
          sts_serial|  11|    100000|     100|0.19642973|  PASSED  
          sts_serial|  11|    100000|     100|0.14433581|  PASSED  
          sts_serial|  12|    100000|     100|0.28564444|  PASSED  
          sts_serial|  12|    100000|     100|0.86041606|  PASSED  
          sts_serial|  13|    100000|     100|0.43032283|  PASSED  
          sts_serial|  13|    100000|     100|0.85531481|  PASSED  
          sts_serial|  14|    100000|     100|0.41245952|  PASSED  
          sts_serial|  14|    100000|     100|0.67269816|  PASSED  
          sts_serial|  15|    100000|     100|0.72224491|  PASSED  
          sts_serial|  15|    100000|     100|0.69702909|  PASSED  
          sts_serial|  16|    100000|     100|0.00775962|  PASSED  
          sts_serial|  16|    100000|     100|0.04944239|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.98730392|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.74474083|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.91547212|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.12061332|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.01992484|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.11585079|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.38129074|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.93477415|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.20709270|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.09776584|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.12179726|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.22949677|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.20219171|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.79421024|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.57610471|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.30660534|  PASSED  
    rgb_permutations|   2|    100000|     100|0.55631245|  PASSED  
    rgb_permutations|   3|    100000|     100|0.52047680|  PASSED  
    rgb_permutations|   4|    100000|     100|0.72561231|  PASSED  
    rgb_permutations|   5|    100000|     100|0.80345139|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.59011276|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.83446634|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.99175891|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.09177131|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.82698683|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.05416972|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.46510554|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.74758824|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.61768871|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.85934046|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.30601254|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.16572135|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.17541632|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.31035178|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.68140055|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.49684628|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.31957554|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.04726641|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.21673814|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.88808066|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.74735427|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.49763522|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.86751603|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.52439365|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.68481796|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.08752183|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.09334414|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.61784103|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.14559374|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.00270764|   WEAK   
      rgb_lagged_sum|  30|   1000000|     100|0.57504272|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.36695427|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.63443666|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.83688722|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.11577400|  PASSED  
             dab_dct| 256|     50000|       1|0.09097985|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.91376072|  PASSED  
        dab_filltree|  32|  15000000|       1|0.60861290|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.17911259|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.33013179|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.40442464|  PASSED  
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/revC/RNGDumpAll.bin|  1.42e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.70131196|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.29384217|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.53193314|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.96630772|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.15093250|  PASSED  
        diehard_opso|   0|   2097152|     100|0.93701062|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.23943624|  PASSED  
         diehard_dna|   0|   2097152|     100|0.72681892|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.40530793|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.99383742|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.76094232|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.43879161|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.74124938|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.11772379|  PASSED  
        diehard_sums|   0|       100|     100|0.02195317|  PASSED  
        diehard_runs|   0|    100000|     100|0.58243875|  PASSED  
        diehard_runs|   0|    100000|     100|0.99980045|   WEAK   
       diehard_craps|   0|    200000|     100|0.10826741|  PASSED  
       diehard_craps|   0|    200000|     100|0.50878892|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.91771689|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.37381189|  PASSED  
         sts_monobit|   1|    100000|     100|0.19674988|  PASSED  
            sts_runs|   2|    100000|     100|0.91910872|  PASSED  
          sts_serial|   1|    100000|     100|0.99232457|  PASSED  
          sts_serial|   2|    100000|     100|0.13963731|  PASSED  
          sts_serial|   3|    100000|     100|0.09059727|  PASSED  
          sts_serial|   3|    100000|     100|0.69625736|  PASSED  
          sts_serial|   4|    100000|     100|0.08829673|  PASSED  
          sts_serial|   4|    100000|     100|0.50318719|  PASSED  
          sts_serial|   5|    100000|     100|0.36407940|  PASSED  
          sts_serial|   5|    100000|     100|0.24660703|  PASSED  
          sts_serial|   6|    100000|     100|0.45132714|  PASSED  
          sts_serial|   6|    100000|     100|0.19530109|  PASSED  
          sts_serial|   7|    100000|     100|0.73946209|  PASSED  
          sts_serial|   7|    100000|     100|0.99542011|   WEAK   
          sts_serial|   8|    100000|     100|0.57212039|  PASSED  
          sts_serial|   8|    100000|     100|0.33464869|  PASSED  
          sts_serial|   9|    100000|     100|0.99174053|  PASSED  
          sts_serial|   9|    100000|     100|0.40002446|  PASSED  
          sts_serial|  10|    100000|     100|0.28803454|  PASSED  
          sts_serial|  10|    100000|     100|0.48788186|  PASSED  
          sts_serial|  11|    100000|     100|0.41212052|  PASSED  
          sts_serial|  11|    100000|     100|0.13088790|  PASSED  
          sts_serial|  12|    100000|     100|0.32791354|  PASSED  
          sts_serial|  12|    100000|     100|0.06087197|  PASSED  
          sts_serial|  13|    100000|     100|0.23297303|  PASSED  
          sts_serial|  13|    100000|     100|0.88475567|  PASSED  
          sts_serial|  14|    100000|     100|0.01732142|  PASSED  
          sts_serial|  14|    100000|     100|0.10200226|  PASSED  
          sts_serial|  15|    100000|     100|0.09997886|  PASSED  
          sts_serial|  15|    100000|     100|0.08492988|  PASSED  
          sts_serial|  16|    100000|     100|0.35795056|  PASSED  
          sts_serial|  16|    100000|     100|0.45144395|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.19793953|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.66299392|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.08166125|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.25688889|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.83519237|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.66260785|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.39871250|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.61487296|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.80699103|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.39964428|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.31695477|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.99281601|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.67887190|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.58955695|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.11400131|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.16622169|  PASSED  
    rgb_permutations|   2|    100000|     100|0.15496776|  PASSED  
    rgb_permutations|   3|    100000|     100|0.17014535|  PASSED  
    rgb_permutations|   4|    100000|     100|0.82164755|  PASSED  
    rgb_permutations|   5|    100000|     100|0.85733339|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.55896302|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.92189244|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.98291823|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.08445977|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.02022049|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.14750567|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.53111431|  PASSED  
