#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/revA/RNGDumpAll.bin|  1.20e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
      rgb_lagged_sum|  27|   1000000|     100|0.90958423|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.93534836|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.71579925|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.31074594|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.86628120|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.28368988|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.54588531|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.48739921|  PASSED  
             dab_dct| 256|     50000|       1|0.80745160|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.23637584|  PASSED  
        dab_filltree|  32|  15000000|       1|0.27651876|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.34210492|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.25186675|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.17731034|  PASSED  
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/revA/RNGDumpAll.bin|  1.43e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.63467221|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.81581246|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.23682572|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.99497282|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.09189998|  PASSED  
        diehard_opso|   0|   2097152|     100|0.06246953|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.12359343|  PASSED  
         diehard_dna|   0|   2097152|     100|0.62454390|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.97080204|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.49990840|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.72516127|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.10074341|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.95144510|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.76468198|  PASSED  
        diehard_sums|   0|       100|     100|0.05740221|  PASSED  
        diehard_runs|   0|    100000|     100|0.61606423|  PASSED  
        diehard_runs|   0|    100000|     100|0.14272932|  PASSED  
       diehard_craps|   0|    200000|     100|0.22328535|  PASSED  
       diehard_craps|   0|    200000|     100|0.19127790|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.17348823|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.40686450|  PASSED  
         sts_monobit|   1|    100000|     100|0.59396717|  PASSED  
            sts_runs|   2|    100000|     100|0.04437812|  PASSED  
          sts_serial|   1|    100000|     100|0.16380509|  PASSED  
          sts_serial|   2|    100000|     100|0.31449984|  PASSED  
          sts_serial|   3|    100000|     100|0.00915056|  PASSED  
          sts_serial|   3|    100000|     100|0.03102732|  PASSED  
          sts_serial|   4|    100000|     100|0.00194983|   WEAK   
          sts_serial|   4|    100000|     100|0.12483215|  PASSED  
          sts_serial|   5|    100000|     100|0.01197981|  PASSED  
          sts_serial|   5|    100000|     100|0.30494608|  PASSED  
          sts_serial|   6|    100000|     100|0.44134853|  PASSED  
          sts_serial|   6|    100000|     100|0.99989370|   WEAK   
          sts_serial|   7|    100000|     100|0.57657379|  PASSED  
          sts_serial|   7|    100000|     100|0.17381389|  PASSED  
          sts_serial|   8|    100000|     100|0.14302755|  PASSED  
          sts_serial|   8|    100000|     100|0.45101639|  PASSED  
          sts_serial|   9|    100000|     100|0.60482152|  PASSED  
          sts_serial|   9|    100000|     100|0.50810661|  PASSED  
          sts_serial|  10|    100000|     100|0.73083733|  PASSED  
          sts_serial|  10|    100000|     100|0.43261924|  PASSED  
          sts_serial|  11|    100000|     100|0.42698291|  PASSED  
          sts_serial|  11|    100000|     100|0.40482154|  PASSED  
          sts_serial|  12|    100000|     100|0.58957164|  PASSED  
          sts_serial|  12|    100000|     100|0.96488205|  PASSED  
          sts_serial|  13|    100000|     100|0.26158865|  PASSED  
          sts_serial|  13|    100000|     100|0.29700080|  PASSED  
          sts_serial|  14|    100000|     100|0.51257271|  PASSED  
          sts_serial|  14|    100000|     100|0.31164489|  PASSED  
          sts_serial|  15|    100000|     100|0.98742038|  PASSED  
          sts_serial|  15|    100000|     100|0.51062203|  PASSED  
          sts_serial|  16|    100000|     100|0.53958876|  PASSED  
          sts_serial|  16|    100000|     100|0.25699808|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.45729691|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.21444785|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.99552042|   WEAK   
         rgb_bitdist|   4|    100000|     100|0.72070522|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.56801872|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.66702878|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.54206250|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.35752397|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.39337919|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.29902694|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.08266836|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.84407218|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.03129542|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.10059708|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.47136997|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.46703552|  PASSED  
    rgb_permutations|   2|    100000|     100|0.97690257|  PASSED  
    rgb_permutations|   3|    100000|     100|0.92524519|  PASSED  
    rgb_permutations|   4|    100000|     100|0.76055702|  PASSED  
    rgb_permutations|   5|    100000|     100|0.15516013|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.21232008|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.08812042|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.60801785|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.64885470|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.01743572|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.87388716|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.83541965|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.72295851|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.92790916|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.59485358|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.25381514|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.99152106|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.58393676|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.59130353|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.95893922|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.11915510|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.63673476|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.80438713|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.98560600|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.99701235|   WEAK   
      rgb_lagged_sum|  20|   1000000|     100|0.71176775|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.89029448|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.57966879|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.04803913|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.15433248|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.99944443|   WEAK   
      rgb_lagged_sum|  26|   1000000|     100|0.84301488|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.44247888|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.81553358|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.98204929|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.96492023|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.18880193|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.56414062|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.88024729|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.93514203|  PASSED  
             dab_dct| 256|     50000|       1|0.06244069|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.47749793|  PASSED  
        dab_filltree|  32|  15000000|       1|0.65731213|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.13447087|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.79204305|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.41883596|  PASSED  
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/revA/RNGDumpAll.bin|  1.43e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.44068523|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.94499937|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.26089185|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.67726601|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.75732671|  PASSED  
        diehard_opso|   0|   2097152|     100|0.21780072|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.09153652|  PASSED  
         diehard_dna|   0|   2097152|     100|0.30600702|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.20032949|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.74696602|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.65655550|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.96363272|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.90371194|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.80004422|  PASSED  
        diehard_sums|   0|       100|     100|0.06631649|  PASSED  
        diehard_runs|   0|    100000|     100|0.11431338|  PASSED  
        diehard_runs|   0|    100000|     100|0.12078229|  PASSED  
       diehard_craps|   0|    200000|     100|0.53565634|  PASSED  
       diehard_craps|   0|    200000|     100|0.38989756|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.24221366|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.06489096|  PASSED  
         sts_monobit|   1|    100000|     100|0.99484508|  PASSED  
            sts_runs|   2|    100000|     100|0.40187130|  PASSED  
          sts_serial|   1|    100000|     100|0.71403705|  PASSED  
          sts_serial|   2|    100000|     100|0.84086361|  PASSED  
          sts_serial|   3|    100000|     100|0.28047403|  PASSED  
          sts_serial|   3|    100000|     100|0.33911138|  PASSED  
          sts_serial|   4|    100000|     100|0.80097676|  PASSED  
          sts_serial|   4|    100000|     100|0.50512809|  PASSED  
          sts_serial|   5|    100000|     100|0.56542866|  PASSED  
          sts_serial|   5|    100000|     100|0.75578294|  PASSED  
          sts_serial|   6|    100000|     100|0.19667533|  PASSED  
          sts_serial|   6|    100000|     100|0.03976018|  PASSED  
          sts_serial|   7|    100000|     100|0.55518846|  PASSED  
          sts_serial|   7|    100000|     100|0.78180635|  PASSED  
          sts_serial|   8|    100000|     100|0.57840494|  PASSED  
          sts_serial|   8|    100000|     100|0.91886395|  PASSED  
          sts_serial|   9|    100000|     100|0.71931355|  PASSED  
          sts_serial|   9|    100000|     100|0.72809743|  PASSED  
          sts_serial|  10|    100000|     100|0.82282403|  PASSED  
          sts_serial|  10|    100000|     100|0.58149826|  PASSED  
          sts_serial|  11|    100000|     100|0.92354419|  PASSED  
          sts_serial|  11|    100000|     100|0.74953206|  PASSED  
          sts_serial|  12|    100000|     100|0.52983641|  PASSED  
          sts_serial|  12|    100000|     100|0.05862353|  PASSED  
          sts_serial|  13|    100000|     100|0.65679179|  PASSED  
          sts_serial|  13|    100000|     100|0.85640497|  PASSED  
          sts_serial|  14|    100000|     100|0.88939587|  PASSED  
          sts_serial|  14|    100000|     100|0.43182050|  PASSED  
          sts_serial|  15|    100000|     100|0.98278198|  PASSED  
          sts_serial|  15|    100000|     100|0.47258630|  PASSED  
          sts_serial|  16|    100000|     100|0.10945509|  PASSED  
          sts_serial|  16|    100000|     100|0.11031526|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.33521441|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.93648797|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.74004153|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.69263821|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.14922736|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.85958152|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.93772063|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.32483466|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.15830981|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.72669482|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.99909998|   WEAK   
         rgb_bitdist|  12|    100000|     100|0.01925290|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.69746485|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.32639526|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.72636254|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.74976125|  PASSED  
    rgb_permutations|   2|    100000|     100|0.72229424|  PASSED  
    rgb_permutations|   3|    100000|     100|0.91211599|  PASSED  
    rgb_permutations|   4|    100000|     100|0.58761660|  PASSED  
    rgb_permutations|   5|    100000|     100|0.36167337|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.60234403|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.77698210|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.91055798|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.62120307|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.89176091|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.55996646|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.86576729|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.20508102|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.15071118|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.01869518|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.94382075|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.30908855|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.00487217|   WEAK   
      rgb_lagged_sum|  13|   1000000|     100|0.93167165|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.72450073|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.44044760|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.95106852|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.15153783|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.09772483|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.89390179|  PASSED  
      rgb_lagged_sum|  20|   1000000|     100|0.40487352|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.40161607|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.70254385|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.84142030|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.19986118|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.64935203|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.46325160|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.67418484|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.59068163|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.57852720|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.51395906|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.91436504|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.15323005|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.11469084|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.56757750|  PASSED  
             dab_dct| 256|     50000|       1|0.38776131|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.98570189|  PASSED  
        dab_filltree|  32|  15000000|       1|0.75322595|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.61533402|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.50760997|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.69435984|  PASSED  
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/revA/RNGDumpAll.bin|  1.40e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.32239858|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.36567175|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.20549677|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.93180842|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.05445294|  PASSED  
        diehard_opso|   0|   2097152|     100|0.94198337|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.09785312|  PASSED  
         diehard_dna|   0|   2097152|     100|0.32956486|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.60352750|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.04946820|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.53057251|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.99085340|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.84794241|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.22580300|  PASSED  
        diehard_sums|   0|       100|     100|0.01881459|  PASSED  
        diehard_runs|   0|    100000|     100|0.66630813|  PASSED  
        diehard_runs|   0|    100000|     100|0.63083757|  PASSED  
       diehard_craps|   0|    200000|     100|0.06524629|  PASSED  
       diehard_craps|   0|    200000|     100|0.32764633|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.65661860|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.45825893|  PASSED  
         sts_monobit|   1|    100000|     100|0.67188672|  PASSED  
            sts_runs|   2|    100000|     100|0.71794252|  PASSED  
          sts_serial|   1|    100000|     100|0.83175111|  PASSED  
          sts_serial|   2|    100000|     100|0.79475988|  PASSED  
          sts_serial|   3|    100000|     100|0.64242696|  PASSED  
          sts_serial|   3|    100000|     100|0.34333176|  PASSED  
          sts_serial|   4|    100000|     100|0.96404037|  PASSED  
          sts_serial|   4|    100000|     100|0.68251153|  PASSED  
          sts_serial|   5|    100000|     100|0.66873894|  PASSED  
          sts_serial|   5|    100000|     100|0.78623690|  PASSED  
          sts_serial|   6|    100000|     100|0.44030699|  PASSED  
          sts_serial|   6|    100000|     100|0.82736910|  PASSED  
          sts_serial|   7|    100000|     100|0.57573082|  PASSED  
          sts_serial|   7|    100000|     100|0.33106054|  PASSED  
          sts_serial|   8|    100000|     100|0.30204215|  PASSED  
          sts_serial|   8|    100000|     100|0.95601656|  PASSED  
          sts_serial|   9|    100000|     100|0.46661346|  PASSED  
          sts_serial|   9|    100000|     100|0.70427491|  PASSED  
          sts_serial|  10|    100000|     100|0.37481652|  PASSED  
          sts_serial|  10|    100000|     100|0.38953907|  PASSED  
          sts_serial|  11|    100000|     100|0.22767583|  PASSED  
          sts_serial|  11|    100000|     100|0.22180959|  PASSED  
          sts_serial|  12|    100000|     100|0.95602330|  PASSED  
          sts_serial|  12|    100000|     100|0.97867901|  PASSED  
          sts_serial|  13|    100000|     100|0.56156390|  PASSED  
          sts_serial|  13|    100000|     100|0.91432320|  PASSED  
          sts_serial|  14|    100000|     100|0.52891469|  PASSED  
          sts_serial|  14|    100000|     100|0.88410774|  PASSED  
          sts_serial|  15|    100000|     100|0.84108045|  PASSED  
          sts_serial|  15|    100000|     100|0.75625129|  PASSED  
          sts_serial|  16|    100000|     100|0.91911967|  PASSED  
          sts_serial|  16|    100000|     100|0.76776349|  PASSED  
         rgb_bitdist|   1|    100000|     100|0.43738651|  PASSED  
         rgb_bitdist|   2|    100000|     100|0.39892834|  PASSED  
         rgb_bitdist|   3|    100000|     100|0.99148628|  PASSED  
         rgb_bitdist|   4|    100000|     100|0.15986350|  PASSED  
         rgb_bitdist|   5|    100000|     100|0.16108362|  PASSED  
         rgb_bitdist|   6|    100000|     100|0.61787810|  PASSED  
         rgb_bitdist|   7|    100000|     100|0.46376631|  PASSED  
         rgb_bitdist|   8|    100000|     100|0.92721427|  PASSED  
         rgb_bitdist|   9|    100000|     100|0.62506709|  PASSED  
         rgb_bitdist|  10|    100000|     100|0.67761139|  PASSED  
         rgb_bitdist|  11|    100000|     100|0.70559338|  PASSED  
         rgb_bitdist|  12|    100000|     100|0.54854504|  PASSED  
rgb_minimum_distance|   2|     10000|    1000|0.45680668|  PASSED  
rgb_minimum_distance|   3|     10000|    1000|0.16405197|  PASSED  
rgb_minimum_distance|   4|     10000|    1000|0.94046369|  PASSED  
rgb_minimum_distance|   5|     10000|    1000|0.18748271|  PASSED  
    rgb_permutations|   2|    100000|     100|0.93017519|  PASSED  
    rgb_permutations|   3|    100000|     100|0.40187897|  PASSED  
    rgb_permutations|   4|    100000|     100|0.85496758|  PASSED  
    rgb_permutations|   5|    100000|     100|0.43768925|  PASSED  
      rgb_lagged_sum|   0|   1000000|     100|0.52433105|  PASSED  
      rgb_lagged_sum|   1|   1000000|     100|0.86301633|  PASSED  
      rgb_lagged_sum|   2|   1000000|     100|0.23551931|  PASSED  
      rgb_lagged_sum|   3|   1000000|     100|0.40765136|  PASSED  
      rgb_lagged_sum|   4|   1000000|     100|0.52049810|  PASSED  
      rgb_lagged_sum|   5|   1000000|     100|0.79173235|  PASSED  
      rgb_lagged_sum|   6|   1000000|     100|0.63293419|  PASSED  
      rgb_lagged_sum|   7|   1000000|     100|0.21235250|  PASSED  
      rgb_lagged_sum|   8|   1000000|     100|0.02454583|  PASSED  
      rgb_lagged_sum|   9|   1000000|     100|0.97680182|  PASSED  
      rgb_lagged_sum|  10|   1000000|     100|0.67064925|  PASSED  
      rgb_lagged_sum|  11|   1000000|     100|0.99090623|  PASSED  
      rgb_lagged_sum|  12|   1000000|     100|0.66109439|  PASSED  
      rgb_lagged_sum|  13|   1000000|     100|0.14428012|  PASSED  
      rgb_lagged_sum|  14|   1000000|     100|0.19889727|  PASSED  
      rgb_lagged_sum|  15|   1000000|     100|0.57457828|  PASSED  
      rgb_lagged_sum|  16|   1000000|     100|0.97834973|  PASSED  
      rgb_lagged_sum|  17|   1000000|     100|0.15572069|  PASSED  
      rgb_lagged_sum|  18|   1000000|     100|0.87170814|  PASSED  
      rgb_lagged_sum|  19|   1000000|     100|0.00025809|   WEAK   
      rgb_lagged_sum|  20|   1000000|     100|0.34248772|  PASSED  
      rgb_lagged_sum|  21|   1000000|     100|0.97979810|  PASSED  
      rgb_lagged_sum|  22|   1000000|     100|0.53965041|  PASSED  
      rgb_lagged_sum|  23|   1000000|     100|0.81130980|  PASSED  
      rgb_lagged_sum|  24|   1000000|     100|0.29225891|  PASSED  
      rgb_lagged_sum|  25|   1000000|     100|0.83268850|  PASSED  
      rgb_lagged_sum|  26|   1000000|     100|0.94792358|  PASSED  
      rgb_lagged_sum|  27|   1000000|     100|0.69903949|  PASSED  
      rgb_lagged_sum|  28|   1000000|     100|0.07020304|  PASSED  
      rgb_lagged_sum|  29|   1000000|     100|0.26059458|  PASSED  
      rgb_lagged_sum|  30|   1000000|     100|0.78809445|  PASSED  
      rgb_lagged_sum|  31|   1000000|     100|0.95357548|  PASSED  
      rgb_lagged_sum|  32|   1000000|     100|0.41022428|  PASSED  
     rgb_kstest_test|   0|     10000|    1000|0.95755555|  PASSED  
     dab_bytedistrib|   0|  51200000|       1|0.75169481|  PASSED  
             dab_dct| 256|     50000|       1|0.23752898|  PASSED  
Preparing to run test 207.  ntuple = 0
        dab_filltree|  32|  15000000|       1|0.22793626|  PASSED  
        dab_filltree|  32|  15000000|       1|0.13511120|  PASSED  
Preparing to run test 208.  ntuple = 0
       dab_filltree2|   0|   5000000|       1|0.75044296|  PASSED  
       dab_filltree2|   1|   5000000|       1|0.41145816|  PASSED  
Preparing to run test 209.  ntuple = 0
        dab_monobit2|  12|  65000000|       1|0.27127727|  PASSED  
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |           filename             |rands/second|
        mt19937|/Users/acagliano/Desktop/TI_UMemDmps/csprng_output/revA/RNGDumpAll.bin|  1.40e+08  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment
#=============================================================================#
   diehard_birthdays|   0|       100|     100|0.49169558|  PASSED  
      diehard_operm5|   0|   1000000|     100|0.90993942|  PASSED  
  diehard_rank_32x32|   0|     40000|     100|0.79147714|  PASSED  
    diehard_rank_6x8|   0|    100000|     100|0.58448715|  PASSED  
   diehard_bitstream|   0|   2097152|     100|0.05388616|  PASSED  
        diehard_opso|   0|   2097152|     100|0.07593539|  PASSED  
        diehard_oqso|   0|   2097152|     100|0.90923153|  PASSED  
         diehard_dna|   0|   2097152|     100|0.27539161|  PASSED  
diehard_count_1s_str|   0|    256000|     100|0.86685279|  PASSED  
diehard_count_1s_byt|   0|    256000|     100|0.87696878|  PASSED  
 diehard_parking_lot|   0|     12000|     100|0.60849546|  PASSED  
    diehard_2dsphere|   2|      8000|     100|0.04252801|  PASSED  
    diehard_3dsphere|   3|      4000|     100|0.27997629|  PASSED  
     diehard_squeeze|   0|    100000|     100|0.01989252|  PASSED  
        diehard_sums|   0|       100|     100|0.98725946|  PASSED  
        diehard_runs|   0|    100000|     100|0.65233455|  PASSED  
        diehard_runs|   0|    100000|     100|0.63999234|  PASSED  
       diehard_craps|   0|    200000|     100|0.99255879|  PASSED  
       diehard_craps|   0|    200000|     100|0.65186628|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.94693900|  PASSED  
 marsaglia_tsang_gcd|   0|  10000000|     100|0.09529069|  PASSED  
         sts_monobit|   1|    100000|     100|0.56112979|  PASSED  
            sts_runs|   2|    100000|     100|0.68792057|  PASSED  
          sts_serial|   1|    100000|     100|0.95842043|  PASSED  
          sts_serial|   2|    100000|     100|0.17901871|  PASSED  
          sts_serial|   3|    100000|     100|0.37858591|  PASSED  
          sts_serial|   3|    100000|     100|0.84717900|  PASSED  
          sts_serial|   4|    100000|     100|0.13130713|  PASSED  
          sts_serial|   4|    100000|     100|0.44535425|  PASSED  
          sts_serial|   5|    100000|     100|0.99107103|  PASSED  
          sts_serial|   5|    100000|     100|0.31525259|  PASSED  
          sts_serial|   6|    100000|     100|0.41856197|  PASSED  
          sts_serial|   6|    100000|     100|0.01491062|  PASSED  
